DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,compareTo,135,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,compareTo,138,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deallocate,214,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deallocate,215,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testFIFO(org.apache.commons.pool2.impl.TestGenericObjectPool)
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,deallocate,219,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testFIFO(org.apache.commons.pool2.impl.TestGenericObjectPool)
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,deallocate,222,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deallocate,218,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,endEvictionTest,167,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,endEvictionTest,170,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testEvictLIFO(org.apache.commons.pool2.impl.TestGenericObjectPool)
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,endEvictionTest,169,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testEvictionOrder(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,endEvictionTest,177,SURVIVED,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getActiveTimeMillis,76,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getActiveTimeMillis,77,NO_COVERAGE,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getActiveTimeMillis,79,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getActiveTimeMillis,76,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getActiveTimeMillis,77,NO_COVERAGE,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getActiveTimeMillis,79,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getBorrowedCount,107,NO_COVERAGE,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getCreateTime,67,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getIdleTimeMillis,88,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getIdleTimeMillis,84,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getIdleTimeMillis,88,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getIdleTimeMillis,88,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getLastBorrowTime,93,SURVIVED,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getLastReturnTime,98,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getLastUsedTime,121,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getLastUsedTime,122,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getLastUsedTime,124,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getObject,62,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getState,254,KILLED,org.apache.commons.pool2.impl.TestPooledSoftReference.testToString(org.apache.commons.pool2.impl.TestPooledSoftReference)
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,printStackTrace,242,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,printStackTrace,243,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,printStackTrace,244,TIMED_OUT,none
DefaultPooledObject.java,org.apache.commons.pool2.impl.DefaultPooledObject,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,startEvictionTest,156,TIMED_OUT,none
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,82,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy.testPassThroughMethods02(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,59,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithJdkProxy.testAccessAfterReturn(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithJdkProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,64,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithJdkProxy.testAccessAfterReturn(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithJdkProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,107,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,112,NO_COVERAGE,none
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,117,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy.testPassThroughMethods02(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumActive,102,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumActive,92,NO_COVERAGE,none
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumIdle,97,KILLED,org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy.testPassThroughMethods01(org.apache.commons.pool2.proxy.TestProxiedKeyedObjectPoolWithCglibProxy)
ProxiedKeyedObjectPool.java,org.apache.commons.pool2.proxy.ProxiedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumIdle,87,NO_COVERAGE,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,932,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,993,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,995,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,addObject,997,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,948,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,946,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,950,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,1063,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,1065,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,1067,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,1078,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,1080,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,1082,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,1092,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,1094,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,1098,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumActive,1051,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumActive,1049,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumActive,1053,TIMED_OUT,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumActive,1023,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumActive,1021,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumActive,1025,TIMED_OUT,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumIdle,1037,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumIdle,1035,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumIdle,1039,TIMED_OUT,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getNumIdle,1009,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumIdle,1007,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getNumIdle,1011,TIMED_OUT,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,invalidateObject,976,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,invalidateObject,978,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,invalidateObject,982,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,returnObject,960,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,returnObject,962,KILLED,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(org.apache.commons.pool2.TestPoolUtils)
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,returnObject,966,SURVIVED,none
PoolUtils.java,org.apache.commons.pool2.PoolUtils$SynchronizedKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,toString,1111,SURVIVED,none
GenericObjectPool.java,org.apache.commons.pool2.impl.GenericObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,<init>,107,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testUnsupportedOperations(org.apache.commons.pool2.impl.TestGenericObjectPool)
GenericObjectPool.java,org.apache.commons.pool2.impl.GenericObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,108,SURVIVED,none
GenericObjectPool.java,org.apache.commons.pool2.impl.GenericObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,115,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testDefaultConfiguration(org.apache.commons.pool2.impl.TestGenericObjectPool)
GenericObjectPool.java,org.apache.commons.pool2.impl.GenericObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,134,KILLED,org.apache.commons.pool2.impl.TestDefaultPooledObjectInfo.testGetLastBorrowTrace(org.apache.commons.pool2.impl.TestDefaultPooledObjectInfo)
GenericObjectPool.java,org.apache.commons.pool2.impl.GenericObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,addIdleObject,1015,KILLED,org.apache.commons.pool2.impl.TestGenericObjectPool.testPOFClearUsages(org.apache.commons.pool2.impl.TestGenericObjectPool)
