Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.commons.io.input.BOMInputStream.read()",,,,,,,,,,,,,,,,,,,,,,,,,,14,11,0,4,2,2,7,3,1,0,2,3,2,1,2,2,2,1,0,,,,,0,,0,0,,,1.75,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStream.read(byte[])",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStream.read(byte[],int,int)",,,,,,,,,,,,,,,,,,,,,,,,,,5,27,0,14,4,10,13,4,3,0,8,11,4,7,5,5,6,1,0,,,,,0,,2,0,,,0.93,5,5,6,1
Private Method,"org.apache.commons.io.input.BOMInputStream.readFirstBytes()",,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,4,1,2,9,3,1,0,2,3,1,2,2,2,2,1,0,,,,,0,,0,0,,,2.25,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStream.reset()",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,1,7,1,4,6,3,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,,0.86,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStream.skip(long)",,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,7,2,4,9,3,2,0,3,5,2,3,2,2,3,1,0,,,,,0,,1,0,,,1.29,2,2,3,1
Public Class,"org.apache.commons.io.input.BOMInputStreamTest",1,1,1,1,10,0,10,0,1,5,0,,0,0,,,,56,0,56,56,0,12,0,44,,752,77,630,172,400,46,,,,331,451,126,325,,,,,,3,3,3,3,,1,2,,0,0,0.07,72,72,73,58
Private Static Class,"org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,3,1,3,3,0,0,0,3,,20,3,14,7,3,3,,,,4,8,5,3,,,,,,1,1,1,1,,2,0,,33,33,0.21,3,3,3,3
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.assertCloseCalled()",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.close()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.read()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.assertData(byte[],byte[],int)",,,,,,,,,,,,,,,,,,,,,,,,,,10,7,0,7,2,3,0,1,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.createUtf16BeDataStream(byte[],boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,10,2,7,3,2,2,0,6,8,2,6,2,2,2,1,0,,,,,0,,1,0,,,0.30,2,2,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.createUtf16LeDataStream(byte[],boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,10,2,7,3,2,2,0,6,8,2,6,2,2,2,1,0,,,,,0,,1,0,,,0.30,2,2,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.createUtf32BeDataStream(byte[],boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,8,15,0,12,2,9,3,2,2,0,8,10,2,8,2,2,2,1,0,,,,,0,,1,0,,,0.25,2,2,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.createUtf32LeDataStream(byte[],boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,6,15,0,12,2,9,3,2,2,0,8,10,2,8,2,2,2,1,0,,,,,0,,1,0,,,0.25,2,2,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.createUtf8DataStream(byte[],boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,32,14,0,11,2,8,3,2,2,0,7,9,2,7,2,2,2,1,0,,,,,0,,1,0,,,0.27,2,2,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.doesSaxSupportCharacterSet(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,14,4,10,0,8,3,0,7,10,4,6,3,3,3,3,3,,,,,3,,2,3,,,0.00,3,3,3,3
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.jvmAndSaxBothSupportCharset(String)",,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.parseXml(InputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,5,2,3,0,7,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.parseXml(Reader)",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,3,0,7,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.readBOMInputStreamTwice(String)",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,11,3,9,0,9,1,0,9,10,3,7,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.commons.io.input.BOMInputStreamTest.readFile(BOMInputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,4,0,1,1,0,4,5,3,2,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.skipReturnValueWithBom()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,4,0,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.skipReturnValueWithoutBom()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,4,1,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.14,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testAvailableWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,3,0,4,1,0,2,4,2,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testAvailableWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,3,0,4,1,0,2,4,2,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testClose()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,7,1,3,1,1,1,0,1,4,1,3,1,1,1,1,0,,,,,0,,2,0,,,0.14,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testEmptyBufferWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,4,0,4,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testEmptyBufferWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,4,0,4,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testGetBOMFirstThenRead()",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,2,9,0,8,1,0,8,10,2,8,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testGetBOMFirstThenReadInclude()",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,2,12,0,8,1,0,11,13,2,11,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testLargeBufferWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,4,0,4,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testLargeBufferWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,4,0,4,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testLeadingNonBOMBufferedRead()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,4,0,4,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testLeadingNonBOMSingleRead()",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,2,6,0,4,1,0,5,7,2,5,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testMarkResetAfterReadWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,12,2,9,0,8,1,0,8,10,2,8,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testMarkResetAfterReadWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,12,2,9,0,8,1,0,8,10,2,8,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testMarkResetBeforeReadWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,13,2,11,2,8,0,8,1,0,7,9,2,7,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testMarkResetBeforeReadWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,13,2,11,2,8,0,8,1,0,7,9,2,7,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testNoBoms()",,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,13,2,9,2,4,4,1,5,8,2,6,3,3,3,1,2,,,,,0,,1,0,,,0.15,3,3,3,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadEmpty()",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,2,6,0,9,1,0,5,7,2,5,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadSmall()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,2,8,0,9,1,0,7,9,2,7,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadTwiceWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadTwiceWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMInclude()",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,2,12,0,8,1,0,11,13,2,11,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf16Be()",,,,,,,,,,,,,,,,,,,,,,,,,,3,22,0,21,2,17,1,10,2,0,13,16,2,14,2,2,2,1,1,,,,,0,,2,0,,,0.05,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf16Le()",,,,,,,,,,,,,,,,,,,,,,,,,,3,22,0,21,2,17,1,10,2,0,13,16,2,14,2,2,2,1,1,,,,,0,,2,0,,,0.05,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf32Be()",,,,,,,,,,,,,,,,,,,,,,,,,,2,29,0,28,2,24,1,12,2,0,20,23,2,21,2,2,2,1,1,,,,,0,,2,0,,,0.04,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf32Le()",,,,,,,,,,,,,,,,,,,,,,,,,,2,29,0,28,2,24,1,12,2,0,20,23,2,21,2,2,2,1,1,,,,,0,,2,0,,,0.04,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf8()",,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,17,2,13,1,10,2,0,10,13,2,11,2,2,2,1,1,,,,,0,,2,0,,,0.06,2,2,2,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithMultipleBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,2,11,0,9,1,0,9,11,2,9,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,2,9,0,9,1,0,8,10,2,8,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUcs2()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,9,2,6,1,10,1,0,5,7,2,5,1,1,1,1,0,,,,,0,,1,0,,,0.11,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUcs4()",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,9,2,6,4,8,1,0,5,7,2,5,1,1,1,1,0,,,,,0,,1,0,,,0.44,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf16Be()",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf16Le()",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf32Be()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,10,2,6,1,7,1,0,4,7,2,5,1,1,1,1,0,,,,,0,,1,0,,,0.10,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf32Le()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,10,2,6,1,7,1,0,4,7,2,5,1,1,1,1,0,,,,,0,,1,0,,,0.10,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf8()",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,2,4,0,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithoutBOMUtf32Be()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,2,5,0,7,1,0,4,6,2,4,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithoutBOMUtf32Le()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,2,5,0,8,1,0,4,6,2,4,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testSkipWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,4,0,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testSkipWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,4,0,5,1,0,3,5,2,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testSmallBufferWithBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,3,5,0,4,1,0,4,6,3,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testSmallBufferWithoutBOM()",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,3,5,0,4,1,0,4,6,3,3,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BOMInputStreamTest.testSupportCode()",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1,13,3,10,0,4,1,0,9,11,3,8,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Class,"org.apache.commons.io.input.BoundedInputStream",1,1,1,1,11,0,4,6,1,1,0,,0,0,,,,14,5,14,14,0,0,0,14,,208,21,84,35,37,103,,,,34,54,25,29,,,,,,4,4,5,3,,2,1,,62,55,1.23,21,21,24,16
Public Constructor,"org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Constructor,"org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream,long)",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,4,1,2,9,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,2.25,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.available()",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,6,1,3,3,2,2,0,2,4,1,3,2,2,3,1,1,,,,,0,,1,0,,,0.50,2,2,3,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.close()",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,5,1,2,5,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,,1.00,2,2,2,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.isPropagateClose()",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.mark(int)",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,1,2,4,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.markSupported()",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.read()",,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,8,2,5,7,3,2,0,4,6,2,4,2,2,3,1,1,,,,,0,,1,0,,,0.88,2,2,3,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.read(byte[])",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.read(byte[],int,int)",,,,,,,,,,,,,,,,,,,,,,,,,,8,23,2,12,3,8,9,4,3,0,6,9,3,6,4,4,5,3,2,,,,,2,,1,2,,,0.75,4,4,5,3
Public Method,"org.apache.commons.io.input.BoundedInputStream.reset()",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,4,1,2,4,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.setPropagateClose(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.skip(long)",,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,6,3,4,6,4,1,0,4,5,3,2,2,2,2,1,0,,,,,0,,0,0,,,1.00,2,2,2,1
Public Method,"org.apache.commons.io.input.BoundedInputStream.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Class,"org.apache.commons.io.input.BoundedInputStreamTest",2,2,2,1,17,3,13,1,1,2,0,,0,0,,,,3,0,3,3,0,1,0,2,,64,12,45,12,29,7,,,,35,43,14,29,,,,,,4,4,4,1,,1,1,,0,0,0.16,7,7,7,3
Private Method,"org.apache.commons.io.input.BoundedInputStreamTest.compare(String,byte[],byte[])",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1,3,0,1,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.commons.io.input.BoundedInputStreamTest.testReadArray()",,,,,,,,,,,,,,,,,,,,,,,,,,1,21,6,15,4,12,0,5,1,0,13,14,4,10,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedInputStreamTest.testReadSingle()",,,,,,,,,,,,,,,,,,,,,,,,,,1,26,3,20,4,14,3,4,8,1,18,22,7,15,4,4,4,1,0,,,,,0,,1,0,,,0.15,4,4,4,1
Public Class,"org.apache.commons.io.input.BoundedReader",1,1,2,1,14,0,6,7,1,0,0,,0,1,,,,6,5,6,6,0,0,0,6,,122,16,50,19,23,57,,,,25,36,15,21,,,,,,4,4,4,3,,2,2,,50,33,1.14,11,11,12,10
Public Constructor,"org.apache.commons.io.input.BoundedReader.BoundedReader(Reader,int)",,,,,,,,,,,,,,,,,,,,,,,,,,15,11,0,4,1,2,7,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.75,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReader.close()",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReader.mark(int)",,,,,,,,,,,,,,,,,,,,,,,,,,8,17,2,5,1,3,10,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReader.read()",,,,,,,,,,,,,,,,,,,,,,,,,,14,19,2,10,1,6,7,3,3,0,4,7,1,6,3,3,4,3,2,,,,,2,,1,2,,,0.70,3,3,4,3
Public Method,"org.apache.commons.io.input.BoundedReader.read(char[],int,int)",,,,,,,,,,,,,,,,,,,,,,,,,,4,21,0,11,2,6,10,3,3,0,7,10,3,7,4,4,4,3,3,,,,,3,,2,3,,,0.91,4,4,4,3
Public Method,"org.apache.commons.io.input.BoundedReader.reset()",,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,4,1,2,6,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Class,"org.apache.commons.io.input.BoundedReaderTest",1,1,1,1,8,0,8,0,1,2,0,,0,2,,,,18,2,18,18,0,1,0,17,,205,23,180,47,106,2,,,,87,126,34,92,,,,,,2,2,2,1,,1,2,,69,69,0.01,21,21,21,18
Public Method,"org.apache.commons.io.input.BoundedReaderTest.closeTest()",,,,,,,,,,,,,,,,,,,,,,,,,,0,16,1,14,2,9,1,3,1,0,4,8,3,5,1,1,1,1,0,,,,,0,,1,0,,,0.07,1,1,1,1
Anonymous Class,"org.apache.commons.io.input.BoundedReaderTest.closeTest.(Anon_1)",1,1,1,1,4,0,4,0,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.closeTest.(Anon_1).close()",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.markReset()",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,1,10,0,5,1,0,9,11,1,10,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.markResetFromOffset1()",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,1,10,0,5,1,0,9,11,1,10,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.markResetMarkMore()",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,1,10,0,5,1,0,9,11,1,10,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.markResetWithMarkOutsideBoundedReaderMax()",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,6,0,4,1,0,5,7,1,6,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.markResetWithMarkOutsideBoundedReaderMaxAndInitialOffset()",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,1,6,0,4,1,0,5,7,1,6,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.commons.io.input.BoundedReaderTest.readMulti()",,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,3,10,0,3,2,0,10,13,4,9,2,2,2,1,0,,,,,0,,2,0,,,0.00,2,2,2,1
